StudentID,CGPA,Internships,Projects,Certifications,Aptitude_Score,Soft_Skills_Rating,Extracurricular_Activities,Placement_Training,Secondary_School_Marks,Higher_Secondary_Marks,Placement_Status,Total_Academic_Score
5669,8.3,1,2,0,82,4.5,Yes,Yes,71,67,Placed,165
5670,8.7,1,3,2,85,4.8,Yes,Yes,75,85,Placed,172
5671,8.1,1,1,2,68,3.2,No,Yes,55,70,NotPlaced,149
5672,7.7,1,1,1,79,3.7,No,Yes,59,63,NotPlaced,156
5673,8.2,2,3,2,90,4.8,Yes,Yes,90,84,Placed,172
5674,6.8,2,3,0,82,4.7,Yes,Yes,86,81,Placed,150
5675,7.4,1,1,0,77,3.8,No,No,55,65,NotPlaced,151
5676,7.6,2,2,0,74,4.0,No,Yes,62,83,Placed,150
5677,7.7,0,1,0,66,3.7,No,No,55,70,NotPlaced,143
5678,8.5,0,3,2,76,4.8,Yes,No,74,81,Placed,161
5679,8.6,2,3,1,90,4.8,Yes,Yes,75,83,Placed,176
5680,7.5,1,1,1,73,3.5,No,Yes,58,69,NotPlaced,148
5681,8.6,2,3,2,90,4.6,Yes,Yes,76,85,Placed,176
5682,8.5,1,3,0,88,4.8,Yes,Yes,82,65,Placed,173
5683,7.4,1,2,0,76,4.5,No,Yes,55,72,NotPlaced,150
5684,8.4,1,3,2,76,4.5,Yes,Yes,82,83,Placed,160
5685,7.4,2,3,1,77,4.4,Yes,Yes,78,65,NotPlaced,151
5686,8.3,0,3,2,88,4.8,Yes,Yes,74,72,Placed,171
5687,8.1,0,2,0,84,4.7,No,Yes,61,69,NotPlaced,165
5688,8.5,2,3,2,71,4.6,Yes,Yes,74,83,Placed,156
5689,8.3,0,2,2,81,4.4,Yes,No,68,87,Placed,164
5690,8.2,2,1,1,90,4.0,No,Yes,55,66,NotPlaced,172
5691,6.7,0,2,1,69,4.4,Yes,Yes,55,72,NotPlaced,136
5692,6.6,1,1,0,74,4.6,No,Yes,55,75,NotPlaced,140
5693,8.7,2,3,2,90,4.7,Yes,Yes,77,88,Placed,177
5694,9.0,2,3,2,90,4.8,Yes,Yes,73,86,Placed,180
5695,7.0,1,1,0,72,4.5,No,Yes,71,65,NotPlaced,142
5696,7.2,1,3,1,71,4.4,Yes,Yes,58,68,NotPlaced,143
5697,8.1,0,3,0,86,3.7,Yes,Yes,90,85,Placed,167
5698,7.7,1,2,2,78,4.3,Yes,Yes,79,81,Placed,155
5699,7.4,1,2,2,66,4.4,No,Yes,61,85,NotPlaced,140
5700,8.2,1,2,1,86,4.5,Yes,Yes,74,83,Placed,168
5701,8.1,1,2,2,74,4.4,Yes,Yes,79,86,Placed,155
5702,7.4,1,1,0,69,4.0,No,Yes,64,74,NotPlaced,143
5703,7.5,0,2,2,73,4.8,Yes,Yes,64,83,Placed,148
5704,8.2,2,3,2,90,4.8,Yes,Yes,85,85,Placed,172
5705,6.5,1,3,2,71,4.2,No,No,80,88,NotPlaced,136
5706,7.6,1,1,0,69,3.9,No,Yes,64,62,NotPlaced,145
5707,8.1,1,3,2,89,4.6,Yes,Yes,75,80,Placed,170
5708,7.7,1,1,0,82,4.5,Yes,Yes,55,84,NotPlaced,159
5709,8.2,2,3,3,90,4.5,Yes,Yes,80,86,NotPlaced,172
5710,7.8,2,3,2,90,4.8,Yes,Yes,81,84,Placed,168
5711,8.2,0,1,2,81,4.2,Yes,Yes,69,67,NotPlaced,163
5712,8.3,1,3,2,90,4.8,Yes,Yes,84,83,Placed,173
5713,7.8,1,1,1,70,4.1,No,Yes,79,66,NotPlaced,148
5714,6.9,2,2,2,72,3.7,Yes,Yes,58,71,NotPlaced,141
5715,7.9,1,3,2,90,4.4,Yes,Yes,80,84,Placed,169
5716,7.5,1,2,1,65,4.1,No,No,68,73,NotPlaced,140
5717,6.5,1,2,1,68,4.8,No,No,55,68,NotPlaced,133
5718,8.2,1,1,2,76,4.5,Yes,Yes,58,81,Placed,158
5719,7.9,2,3,2,87,4.8,Yes,Yes,83,69,Placed,166
5720,7.2,1,2,2,82,4.5,Yes,No,55,61,NotPlaced,154
5721,8.8,2,3,2,90,4.8,Yes,Yes,73,80,Placed,178
5722,8.0,1,0,2,79,4.4,Yes,Yes,73,84,Placed,159
5723,7.7,1,0,0,75,3.6,Yes,Yes,55,82,Placed,152
5724,8.4,2,3,2,90,4.8,Yes,Yes,84,83,Placed,174
5725,8.6,2,3,2,90,4.8,Yes,Yes,85,82,Placed,176
5726,7.0,1,2,0,69,4.7,No,Yes,57,65,Placed,139
5727,8.9,2,3,2,90,4.8,Yes,Yes,82,87,Placed,179
5728,8.2,2,1,3,88,4.2,Yes,Yes,61,86,Placed,170
5729,7.8,0,3,0,83,4.4,Yes,Yes,81,73,NotPlaced,161
5730,8.5,0,3,0,84,4.5,Yes,Yes,73,65,Placed,169
5731,8.0,2,3,2,90,4.8,Yes,Yes,77,82,Placed,170
5732,7.2,0,1,0,73,4.4,No,Yes,86,76,NotPlaced,145
5733,6.5,1,2,0,66,4.2,No,Yes,59,64,NotPlaced,131
5734,8.0,2,1,0,78,4.6,No,No,63,71,Placed,158
5735,6.5,1,1,0,72,4.8,No,No,68,70,NotPlaced,137
5736,7.3,1,3,0,77,4.5,Yes,Yes,55,66,NotPlaced,150
5737,8.3,2,3,2,90,4.8,Yes,Yes,81,87,Placed,173
5738,7.5,0,1,1,70,4.5,No,Yes,55,64,NotPlaced,145
5739,7.7,0,3,0,84,4.3,Yes,Yes,81,67,Placed,161
5740,8.0,2,3,2,90,4.6,Yes,Yes,77,84,Placed,170
5741,7.4,1,2,1,68,3.6,No,No,55,64,NotPlaced,142
5742,8.3,2,3,0,90,4.8,Yes,Yes,77,83,Placed,173
5743,6.5,1,3,2,77,4.2,Yes,Yes,78,81,NotPlaced,142
5744,8.7,1,3,3,88,3.8,Yes,Yes,68,82,NotPlaced,175
5745,8.4,2,3,2,90,4.8,Yes,Yes,85,88,Placed,174
5746,7.7,2,1,0,83,4.6,No,Yes,63,64,NotPlaced,160
5747,7.6,0,1,1,70,3.9,No,Yes,61,71,NotPlaced,146
5748,7.7,1,1,0,71,4.1,Yes,Yes,75,70,NotPlaced,148
5749,7.6,1,1,1,77,4.0,No,Yes,55,65,NotPlaced,153
5750,7.4,1,1,1,78,3.7,No,Yes,55,64,Placed,152
5751,7.5,1,1,1,75,4.0,No,No,55,74,NotPlaced,150
5752,7.5,1,1,1,77,4.5,Yes,No,76,68,NotPlaced,152
5753,7.2,1,1,1,72,4.5,Yes,Yes,61,73,NotPlaced,144
5754,7.1,0,1,0,87,4.4,No,Yes,75,65,Placed,158
5755,7.1,0,3,0,80,4.4,Yes,No,80,83,Placed,151
5756,7.6,1,2,2,76,4.8,Yes,Yes,68,85,NotPlaced,152
5757,7.6,2,2,1,88,4.6,Yes,Yes,79,86,NotPlaced,164
5758,7.5,0,2,1,77,3.8,Yes,Yes,75,73,NotPlaced,152
5759,7.3,1,1,1,72,3.5,No,Yes,55,67,NotPlaced,145
5760,8.2,1,1,2,82,4.8,Yes,Yes,78,82,Placed,164
5761,8.5,2,3,2,79,4.8,No,No,72,69,NotPlaced,164
5762,8.2,1,2,0,67,4.1,No,Yes,56,78,NotPlaced,149
5763,8.3,0,2,1,89,4.7,No,Yes,56,69,Placed,172
5764,8.3,2,3,2,90,4.8,Yes,Yes,87,76,Placed,173
5765,8.6,1,2,2,78,4.8,Yes,Yes,84,87,Placed,164
5766,7.7,1,3,3,84,4.7,Yes,Yes,78,73,NotPlaced,161
5767,8.0,0,3,0,76,3.6,Yes,Yes,83,71,NotPlaced,156
5768,7.4,1,2,2,78,4.7,No,Yes,70,70,Placed,152
5769,7.5,1,2,2,89,4.8,Yes,Yes,78,75,Placed,164
5770,7.6,1,3,2,84,4.6,Yes,Yes,67,86,Placed,160
5771,6.7,1,2,1,89,4.4,No,Yes,65,58,NotPlaced,156
5772,8.8,2,3,0,88,4.7,No,Yes,58,87,Placed,176
5773,6.5,0,2,0,74,3.5,No,No,61,61,NotPlaced,139
5774,8.2,1,1,0,71,4.0,No,Yes,56,66,NotPlaced,153
5775,7.7,1,3,1,71,4.6,Yes,No,55,72,NotPlaced,148
5776,7.5,1,1,0,72,4.4,Yes,Yes,55,61,Placed,147
5777,8.4,1,1,0,72,3.8,No,No,59,62,NotPlaced,156
5778,8.0,1,1,1,77,4.7,No,Yes,55,71,NotPlaced,157
5779,7.5,0,3,1,65,4.2,No,No,58,67,NotPlaced,140
5780,8.6,1,3,0,82,4.3,Yes,Yes,71,82,Placed,168
5781,8.6,1,3,0,88,4.5,Yes,Yes,78,67,NotPlaced,174
5782,6.6,1,3,1,70,4.7,Yes,Yes,55,62,Placed,136
5783,6.9,2,3,0,86,4.6,No,Yes,70,85,NotPlaced,155
5784,7.4,1,2,0,71,3.7,No,Yes,55,62,NotPlaced,145
5785,8.2,1,2,1,77,3.7,Yes,Yes,75,83,Placed,159
5786,7.6,1,2,1,77,4.4,No,Yes,55,68,NotPlaced,153
5787,8.1,1,3,2,75,3.9,Yes,Yes,74,83,NotPlaced,156
5788,8.2,1,1,2,72,4.1,No,Yes,79,69,NotPlaced,154
5789,8.0,2,3,2,79,4.8,No,No,74,79,Placed,159
5790,7.5,2,2,2,90,4.3,Yes,Yes,85,83,Placed,165
5791,7.9,1,1,0,80,4.4,Yes,Yes,74,86,NotPlaced,159
5792,6.7,0,1,0,75,4.2,No,No,60,81,NotPlaced,142
5793,7.6,1,2,1,86,4.8,Yes,Yes,72,81,Placed,162
5794,7.7,2,1,0,68,4.6,No,No,65,62,NotPlaced,145
5795,8.5,1,3,0,85,4.8,Yes,Yes,79,81,Placed,170
5796,6.6,1,1,0,69,3.8,No,Yes,61,64,NotPlaced,135
5797,7.0,1,3,2,85,4.3,No,Yes,74,72,Placed,155
5798,8.2,1,2,2,84,4.5,Yes,Yes,68,63,Placed,166
5799,6.5,1,3,2,84,4.7,No,No,58,69,NotPlaced,149
5800,8.0,0,2,2,87,4.7,Yes,No,72,83,NotPlaced,167
5801,7.0,0,1,1,85,4.8,Yes,No,55,63,NotPlaced,155
5802,8.0,0,1,0,75,3.8,Yes,No,57,64,NotPlaced,155
5803,7.7,1,2,1,70,4.0,Yes,Yes,55,67,NotPlaced,147
5804,8.0,1,3,2,77,4.5,Yes,Yes,79,71,NotPlaced,157
5805,7.6,1,3,1,65,3.7,No,No,56,59,NotPlaced,141
5806,8.4,2,3,2,89,3.9,Yes,Yes,74,83,Placed,173
5807,8.4,1,3,2,79,4.5,Yes,Yes,86,87,Placed,163
5808,7.3,0,1,1,75,3.2,No,Yes,56,63,NotPlaced,148
5809,8.1,2,3,2,90,4.8,Yes,Yes,90,83,Placed,171
5810,6.6,1,2,1,64,3.5,No,Yes,62,66,NotPlaced,130
5811,8.3,1,2,3,82,3.7,No,Yes,69,84,NotPlaced,165
5812,7.5,0,1,0,79,3.6,No,Yes,77,72,NotPlaced,154
5813,8.2,0,3,2,89,4.3,Yes,No,85,84,Placed,171
5814,7.6,1,1,2,75,4.8,No,Yes,60,68,NotPlaced,151
5815,7.5,1,3,2,88,4.8,Yes,Yes,81,77,Placed,163
5816,8.5,2,3,2,90,4.7,Yes,Yes,73,85,Placed,175
5817,8.5,1,1,2,87,4.5,Yes,Yes,67,67,Placed,172
5818,8.3,2,3,1,90,4.8,Yes,Yes,69,83,Placed,173
5819,7.4,1,2,0,68,3.8,No,Yes,57,65,NotPlaced,142
5820,7.1,2,2,1,84,3.9,No,No,59,68,NotPlaced,155
5821,7.5,1,1,1,80,4.2,No,No,55,62,NotPlaced,155
5822,8.5,2,3,2,90,4.7,Yes,Yes,86,80,Placed,175
5823,8.2,1,3,0,85,4.4,Yes,No,65,66,NotPlaced,167
5824,7.8,1,3,1,85,4.5,Yes,Yes,87,83,Placed,163
5825,7.1,0,3,2,74,4.5,Yes,Yes,59,79,NotPlaced,145
5826,8.7,1,3,2,85,4.1,Yes,Yes,83,86,NotPlaced,172
5827,8.1,1,3,2,90,4.8,Yes,Yes,78,86,Placed,171
5828,7.5,1,1,1,78,4.2,No,No,76,69,NotPlaced,153
5829,6.6,0,1,0,81,4.5,Yes,Yes,58,86,NotPlaced,147
5830,7.8,0,3,3,85,4.8,Yes,Yes,80,81,Placed,163
5831,8.7,1,2,2,73,4.4,No,Yes,72,68,NotPlaced,160
5832,8.3,1,3,0,68,4.6,Yes,Yes,78,73,Placed,151
5833,6.5,1,2,2,90,4.8,No,Yes,70,68,NotPlaced,155
5834,7.4,1,3,0,71,4.4,No,Yes,84,64,Placed,145
5835,7.9,2,3,2,80,4.4,Yes,Yes,84,81,Placed,159
5836,7.8,1,2,0,82,4.2,No,No,63,72,NotPlaced,160
5837,8.2,1,1,0,88,3.9,No,Yes,66,64,NotPlaced,170
5838,8.4,0,3,2,87,4.2,Yes,Yes,80,84,Placed,171
5839,6.7,1,2,0,78,4.6,No,Yes,73,67,Placed,145
5840,8.1,0,2,0,81,4.5,Yes,Yes,80,83,NotPlaced,162
5841,8.4,0,2,2,80,3.9,Yes,Yes,76,80,Placed,164
5842,8.7,2,3,2,89,4.7,Yes,Yes,70,63,Placed,176
5843,8.0,1,1,1,82,4.0,No,No,55,74,NotPlaced,162
5844,8.0,1,3,2,90,4.3,Yes,Yes,66,85,Placed,170
5845,7.8,1,3,2,87,4.8,Yes,Yes,67,88,Placed,165
5846,7.7,0,2,2,69,4.4,Yes,Yes,82,84,NotPlaced,146
5847,8.1,2,3,2,90,4.8,Yes,Yes,81,86,Placed,171
5848,8.3,2,3,0,86,4.7,Yes,Yes,81,71,Placed,169
5849,7.4,1,3,0,78,4.2,No,Yes,71,67,Placed,152
5850,8.4,1,1,3,83,4.6,Yes,No,74,62,NotPlaced,167
5851,7.9,1,2,1,64,4.2,No,Yes,60,58,NotPlaced,143
5852,8.5,1,2,0,70,3.9,Yes,Yes,81,83,Placed,155
5853,8.5,1,3,2,90,4.8,Yes,Yes,82,86,Placed,175
5854,8.4,1,3,2,85,4.8,Yes,Yes,82,76,Placed,169
5855,7.4,1,3,2,70,4.4,No,No,58,70,NotPlaced,144
5856,7.4,1,2,1,84,4.4,No,Yes,81,62,NotPlaced,158
5857,6.5,0,3,1,70,3.3,Yes,Yes,68,66,Placed,135
5858,8.0,1,1,0,81,4.2,Yes,Yes,72,70,NotPlaced,161
5859,6.6,1,2,1,66,4.6,Yes,No,57,70,NotPlaced,132
5860,8.5,0,3,0,90,4.5,Yes,Yes,55,62,Placed,175
5861,6.8,0,1,2,71,4.2,No,No,70,62,NotPlaced,139
5862,7.5,1,1,1,78,4.4,No,Yes,55,69,NotPlaced,153
5863,7.8,0,2,0,78,4.4,No,Yes,59,64,Placed,156
5864,6.6,0,2,0,83,4.8,Yes,Yes,82,88,Placed,149
5865,7.6,1,3,2,77,4.4,No,Yes,55,71,Placed,153
5866,6.5,1,1,0,68,4.8,No,Yes,62,66,NotPlaced,133
5867,8.0,2,2,2,85,4.5,Yes,Yes,79,81,NotPlaced,165
5868,6.6,1,1,0,76,4.4,No,No,59,70,NotPlaced,142
5869,6.7,0,2,0,74,4.2,Yes,Yes,55,68,NotPlaced,141
5870,6.7,0,2,0,74,3.6,No,Yes,82,69,Placed,141
5871,7.7,1,1,1,89,4.4,No,No,55,63,NotPlaced,166
5872,8.1,0,2,2,68,4.8,No,Yes,72,72,NotPlaced,149
5873,7.6,0,1,0,66,4.0,No,No,61,69,NotPlaced,142
5874,6.5,1,1,1,75,3.6,No,Yes,60,64,NotPlaced,140
5875,7.5,0,1,0,72,3.9,No,Yes,65,70,NotPlaced,147
5876,8.6,2,3,2,84,4.8,Yes,Yes,79,87,Placed,170
5877,7.5,0,2,0,81,4.3,Yes,Yes,63,61,NotPlaced,156
5878,7.8,1,2,0,78,3.7,Yes,Yes,86,64,Placed,156
5879,8.3,1,3,2,85,4.7,Yes,Yes,74,78,NotPlaced,168
5880,6.9,1,1,1,62,3.5,No,No,55,66,NotPlaced,131
5881,6.5,1,1,2,80,4.3,No,Yes,70,77,NotPlaced,145
5882,6.5,0,1,1,75,4.5,Yes,Yes,67,81,NotPlaced,140
5883,6.9,1,1,0,76,4.0,No,No,55,66,Placed,145
5884,8.1,1,3,1,90,4.8,Yes,Yes,86,83,Placed,171
5885,8.4,0,2,3,90,4.3,Yes,Yes,75,84,Placed,174
5886,6.5,1,1,0,82,4.4,No,No,71,65,NotPlaced,147
5887,7.7,1,1,0,78,3.8,No,Yes,55,61,NotPlaced,155
5888,8.1,2,3,2,88,4.7,Yes,Yes,80,87,Placed,169
5889,8.0,0,1,0,72,4.2,No,No,67,67,NotPlaced,152
5890,7.5,2,2,1,78,4.4,Yes,Yes,80,86,Placed,153
5891,6.9,0,1,0,72,4.4,No,No,55,57,NotPlaced,141
5892,8.4,2,3,2,90,4.8,Yes,Yes,77,87,Placed,174
5893,7.8,1,3,2,90,4.8,Yes,Yes,80,88,Placed,168
5894,8.0,2,1,2,89,4.2,No,Yes,68,82,NotPlaced,169
5895,6.9,1,1,0,76,3.3,No,Yes,71,66,NotPlaced,145
5896,7.6,1,1,1,71,4.3,No,No,59,63,NotPlaced,147
5897,8.0,1,3,2,90,4.7,Yes,Yes,76,88,Placed,170
5898,8.2,2,2,2,73,4.6,Yes,Yes,83,87,NotPlaced,155
5899,6.7,1,1,0,79,4.1,No,Yes,56,70,NotPlaced,146
5900,8.5,2,3,2,90,4.8,Yes,Yes,82,87,Placed,175
5901,6.8,1,1,0,85,4.3,No,Yes,86,83,Placed,153
5902,6.9,0,3,0,89,4.4,Yes,Yes,76,83,Placed,158
5903,8.6,1,3,2,90,4.8,Yes,Yes,71,87,Placed,176
5904,7.6,0,1,0,76,3.5,Yes,Yes,74,65,Placed,152
5905,8.0,0,3,0,90,3.8,Yes,No,84,80,Placed,170
5906,7.0,0,3,2,90,4.1,Yes,Yes,73,68,NotPlaced,160
5907,6.5,1,2,0,76,4.3,Yes,Yes,69,73,NotPlaced,141
5908,7.4,1,1,0,75,3.9,No,No,58,60,NotPlaced,149
5909,8.3,1,2,3,90,4.8,Yes,Yes,75,86,Placed,173
5910,7.5,0,2,1,80,4.7,No,Yes,82,82,Placed,155
5911,6.7,1,1,1,66,3.5,Yes,No,86,69,NotPlaced,133
5912,8.6,2,3,2,90,4.8,Yes,Yes,75,88,Placed,176
5913,8.2,1,3,2,90,4.8,Yes,Yes,80,81,Placed,172
5914,7.4,1,1,1,80,4.7,Yes,Yes,68,70,NotPlaced,154
5915,7.5,1,1,1,73,3.6,No,Yes,56,62,NotPlaced,148
5916,7.5,1,1,0,84,3.7,No,Yes,77,87,NotPlaced,159
5917,7.5,0,2,1,83,4.6,No,Yes,55,69,NotPlaced,158
5918,7.4,1,1,0,87,4.6,No,No,55,70,NotPlaced,161
5919,7.4,0,1,0,65,3.4,No,No,55,62,NotPlaced,139
5920,7.7,0,2,1,75,4.8,No,Yes,72,68,NotPlaced,152
5921,7.1,1,3,2,88,4.0,Yes,Yes,78,65,Placed,159
5922,6.5,0,1,1,66,4.1,No,No,67,67,NotPlaced,131
5923,7.9,1,2,0,76,4.7,Yes,No,78,61,NotPlaced,155
5924,7.4,1,1,0,78,4.8,Yes,No,74,80,Placed,152
5925,8.0,0,2,2,79,4.4,No,Yes,55,68,NotPlaced,159
5926,7.7,1,2,0,63,4.3,No,No,55,72,NotPlaced,140
5927,8.6,1,2,2,83,4.0,Yes,Yes,65,72,NotPlaced,169
5928,7.1,2,3,2,90,4.7,Yes,Yes,70,83,Placed,161
5929,6.9,1,3,2,87,4.8,Yes,Yes,71,86,Placed,156
5930,6.6,1,1,0,78,4.3,No,Yes,83,70,NotPlaced,144
5931,6.8,1,1,0,80,3.6,No,No,66,69,NotPlaced,148
5932,7.6,1,2,1,81,3.9,No,No,74,66,NotPlaced,157
5933,7.8,2,3,2,90,4.8,Yes,Yes,81,88,Placed,168
5934,7.5,1,2,2,86,4.8,Yes,Yes,77,81,Placed,161
5935,8.9,2,3,0,90,4.8,Yes,Yes,71,84,Placed,179
5936,7.3,1,1,1,78,4.2,Yes,Yes,69,72,NotPlaced,151
5937,6.8,1,1,0,82,3.8,No,No,60,65,NotPlaced,150
5938,7.3,2,3,2,90,4.5,Yes,Yes,79,84,Placed,163
5939,8.5,1,3,1,84,4.3,Yes,Yes,80,82,Placed,169
5940,8.1,2,3,2,90,4.6,Yes,Yes,85,88,Placed,171
5941,8.4,2,3,2,90,4.7,Yes,Yes,69,88,Placed,174
5942,7.7,1,2,2,82,4.8,No,Yes,82,76,Placed,159
5943,7.9,1,1,0,85,4.7,No,Yes,56,67,NotPlaced,164
5944,8.2,2,3,2,90,4.8,Yes,Yes,71,88,Placed,172
5945,7.6,0,1,0,69,3.1,No,No,60,62,NotPlaced,145
5946,8.1,0,3,2,84,4.8,Yes,Yes,74,86,NotPlaced,165
5947,7.8,0,1,1,84,4.3,Yes,No,67,80,NotPlaced,162
5948,8.7,0,1,2,78,4.7,Yes,Yes,67,86,NotPlaced,165
5949,8.3,0,3,2,90,4.8,Yes,Yes,87,84,Placed,173
5950,8.5,1,3,2,90,4.5,Yes,Yes,76,83,NotPlaced,175
5951,7.3,1,1,1,72,4.6,No,Yes,58,70,NotPlaced,145
5952,7.4,1,1,1,81,4.2,No,No,82,61,NotPlaced,155
5953,7.7,1,3,1,89,4.8,Yes,Yes,88,83,Placed,166
5954,7.7,1,1,0,76,3.8,No,No,55,61,NotPlaced,153
5955,7.4,1,1,0,85,4.7,Yes,Yes,70,72,NotPlaced,159
5956,7.9,1,3,0,81,3.2,No,Yes,74,78,NotPlaced,160
5957,7.5,1,2,0,89,4.7,Yes,Yes,85,84,Placed,164
5958,7.6,1,2,0,71,3.5,No,Yes,75,70,NotPlaced,147
5959,8.3,1,1,0,69,4.5,No,Yes,55,65,NotPlaced,152
5960,7.7,1,1,0,64,4.4,No,No,62,63,NotPlaced,141
5961,6.5,1,1,0,69,4.5,No,No,55,70,NotPlaced,134
5962,8.2,0,2,1,75,4.6,Yes,No,82,72,NotPlaced,157
5963,7.4,1,2,1,68,3.5,No,Yes,58,76,NotPlaced,142
5964,7.7,1,1,0,90,4.8,No,Yes,79,80,Placed,167
5965,8.6,2,3,2,90,4.8,Yes,Yes,88,86,Placed,176
5966,7.6,1,2,2,80,4.5,No,Yes,68,86,NotPlaced,156
5967,6.6,1,3,2,87,4.8,Yes,Yes,88,83,Placed,153
5968,8.4,2,3,2,83,4.6,Yes,Yes,81,87,Placed,167
5969,7.5,1,1,0,74,3.7,Yes,Yes,58,67,Placed,149
5970,8.3,1,1,0,89,4.5,Yes,Yes,55,70,NotPlaced,172
5971,8.8,2,3,2,90,4.8,Yes,Yes,79,84,Placed,178
5972,7.6,0,3,0,88,4.6,Yes,No,82,81,Placed,164
5973,7.5,1,2,0,83,4.3,No,Yes,56,66,Placed,158
5974,7.5,1,2,0,82,4.2,No,Yes,77,64,NotPlaced,157
5975,7.6,0,2,1,68,4.3,Yes,Yes,62,74,NotPlaced,144
5976,8.4,1,2,1,85,4.8,Yes,No,79,80,NotPlaced,169
5977,8.0,2,2,2,87,4.6,Yes,Yes,70,83,NotPlaced,167
5978,8.2,0,3,2,81,4.7,Yes,Yes,73,80,Placed,163
5979,8.3,2,3,2,90,4.8,Yes,Yes,85,82,Placed,173
5980,7.6,1,1,1,69,4.3,No,No,58,70,NotPlaced,145
5981,6.5,1,1,1,72,4.2,No,No,55,57,NotPlaced,137
5982,7.5,0,1,0,80,3.9,No,Yes,61,62,NotPlaced,155
5983,8.8,2,3,2,90,4.7,Yes,Yes,86,81,Placed,178
5984,8.1,2,1,1,81,4.0,Yes,Yes,73,88,Placed,162
5985,7.7,1,1,2,64,4.4,Yes,Yes,61,64,NotPlaced,141
5986,8.4,2,3,2,77,4.5,Yes,Yes,74,83,NotPlaced,161
5987,7.3,1,1,1,65,3.8,Yes,Yes,61,62,NotPlaced,138
5988,8.1,2,3,0,86,4.5,No,Yes,73,83,Placed,167
5989,8.4,0,1,1,82,3.6,No,Yes,61,65,Placed,166
5990,8.7,1,3,3,90,4.5,Yes,Yes,79,87,Placed,177
5991,8.4,0,1,0,77,3.5,No,Yes,55,63,NotPlaced,161
5992,6.8,1,1,1,68,4.5,No,Yes,77,67,NotPlaced,136
5993,7.7,1,1,0,78,4.3,Yes,Yes,62,69,Placed,155
5994,8.3,1,3,2,90,4.8,Yes,Yes,83,83,Placed,173
5995,6.5,1,3,0,72,4.6,Yes,Yes,85,69,Placed,137
5996,7.9,1,3,2,90,4.8,Yes,Yes,76,70,Placed,169
5997,7.5,1,2,0,79,4.2,No,Yes,55,71,NotPlaced,154
5998,7.7,1,2,0,78,4.0,No,Yes,57,68,NotPlaced,155
5999,7.7,1,2,0,78,4.5,No,Yes,75,65,NotPlaced,155
6000,7.5,0,1,1,82,4.7,No,No,72,70,NotPlaced,157
6001,8.2,1,3,3,88,4.8,No,Yes,82,69,Placed,170
6002,7.2,1,1,0,61,3.5,No,No,55,69,NotPlaced,133
6003,8.1,2,3,2,85,4.5,Yes,Yes,75,67,NotPlaced,166
6004,8.3,1,2,1,76,4.2,Yes,Yes,78,80,NotPlaced,159
6005,8.2,0,1,0,76,4.3,No,No,77,64,NotPlaced,158
6006,7.0,1,1,1,64,4.1,No,No,58,62,NotPlaced,134
6007,7.6,1,2,1,73,4.3,Yes,Yes,76,83,Placed,149
6008,6.8,0,1,1,68,3.9,No,No,64,62,NotPlaced,136
6009,7.4,1,2,0,65,4.6,No,No,79,68,NotPlaced,139
6010,6.5,1,2,0,83,4.6,Yes,Yes,73,65,NotPlaced,148
6011,6.6,0,2,1,74,4.6,No,Yes,55,66,NotPlaced,140
6012,7.5,0,1,0,80,4.1,No,Yes,62,73,NotPlaced,155
6013,7.5,1,2,0,74,4.6,No,Yes,58,75,NotPlaced,149
6014,6.7,1,1,0,60,4.0,No,No,61,62,NotPlaced,127
6015,7.9,1,2,0,85,4.1,Yes,Yes,59,64,NotPlaced,164
6016,7.3,1,1,1,67,4.2,No,Yes,62,70,NotPlaced,140
6017,8.5,2,3,2,88,4.8,Yes,Yes,75,85,Placed,173
6018,7.4,1,2,0,76,4.4,Yes,Yes,55,73,NotPlaced,150
6019,7.4,0,2,0,72,3.5,No,Yes,67,66,NotPlaced,146
6020,8.0,1,3,2,89,4.8,Yes,Yes,87,80,Placed,169
6021,8.1,0,1,1,84,4.6,Yes,No,65,79,NotPlaced,165
6022,7.2,0,2,0,77,3.7,No,Yes,55,63,NotPlaced,149
6023,7.6,1,1,0,72,4.2,No,Yes,74,69,NotPlaced,148
6024,7.8,1,3,0,89,4.6,Yes,Yes,77,88,Placed,167
6025,7.6,2,2,1,72,3.9,Yes,No,79,80,NotPlaced,148
6026,8.0,0,1,1,75,4.1,Yes,No,83,64,NotPlaced,155
6027,6.5,0,3,2,84,3.9,Yes,Yes,83,88,Placed,149
6028,7.1,0,1,1,69,3.7,Yes,No,61,66,NotPlaced,140
6029,6.8,1,2,0,82,4.4,Yes,Yes,59,69,Placed,150
6030,7.4,1,2,0,69,3.6,No,Yes,55,63,NotPlaced,143
6031,7.8,1,2,0,73,4.5,Yes,No,79,61,NotPlaced,151
6032,7.6,1,1,0,73,4.2,No,Yes,55,69,NotPlaced,149
6033,8.6,2,3,2,90,4.8,Yes,Yes,73,86,Placed,176
6034,7.5,2,3,2,90,4.1,No,Yes,63,83,Placed,165
6035,8.2,2,3,2,90,4.8,Yes,Yes,81,81,Placed,172
6036,6.5,0,1,0,62,4.1,No,No,75,60,NotPlaced,127
6037,7.4,1,3,0,88,4.1,Yes,Yes,59,73,NotPlaced,162
6038,7.6,1,1,0,74,3.8,No,No,56,67,NotPlaced,150
6039,8.1,0,3,2,79,4.3,Yes,Yes,72,83,Placed,160
